Dot Point Measurements

Generated: Friday 22 May 2026 11:31:30

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site	Habitat	Transect	Analyst	Rugosity	Depth	Collector	Fishing status	Spare	Spare	level_2	level_3	level_4	level_5	scientific	qualifiers	check		Radius %
SAL-BV-D02_1_X.JPG	      0		816	737													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						31.4
SAL-BV-D02_1_X.JPG	      0		652	805													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.8
SAL-BV-D02_1_X.JPG	      0		799	1246													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						20.4
SAL-BV-D02_1_X.JPG	      0		751	476													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.3
SAL-BV-D02_1_X.JPG	      0		1034	854													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.3
SAL-BV-D02_1_X.JPG	      0		693	1490													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						46.9
SAL-BV-D02_1_X.JPG	      0		821	433													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						62.3
SAL-BV-D02_1_X.JPG	      0		908	497													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						56.5
SAL-BV-D02_1_X.JPG	      0		1047	800													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						34.1
SAL-BV-D02_1_X.JPG	      0		572	706													Unscorable								42.7
SAL-BV-D02_1_X.JPG	      0		911	1289													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						26.5
SAL-BV-D02_1_X.JPG	      0		808	1456													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.7
SAL-BV-D02_1_X.JPG	      0		738	1885													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						85.6
SAL-BV-D02_1_X.JPG	      0		815	683													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						36.9
SAL-BV-D02_1_X.JPG	      0		898	1087													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						9.0
SAL-BV-D02_1_X.JPG	      0		552	1036													Unscorable								27.1
SAL-BV-D02_1_X.JPG	      0		983	1757													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						74.2
SAL-BV-D02_1_X.JPG	      0		910	1787													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						75.8
SAL-BV-D02_1_X.JPG	      0		988	1821													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						80.6
SAL-BV-D03_1_X.JPG	      0		599	1669													Unscorable								65.7
SAL-BV-D03_1_X.JPG	      0		643	1196													Sponges > Erect forms	Laminar							24.6
SAL-BV-D03_1_X.JPG	      0		973	526													Cnidaria > Corals	Black & Octocorals	Branching (3D)						50.6
SAL-BV-D03_1_X.JPG	      0		789	1822													Sponges > Erect forms	Laminar							76.5
SAL-BV-D03_1_X.JPG	      0		925	69													Matrix > Mixed Sessile Invertebrate								93.3
SAL-BV-D03_1_X.JPG	      0		808	1576													Sponges > Cup-likes	Cups	Tables / discs						52.7
SAL-BV-D03_1_X.JPG	      0		552	1174													Unscorable								30.7
SAL-BV-D03_1_X.JPG	      0		790	996													Sponges > Massive forms	Simple							5.7
SAL-BV-D03_1_X.JPG	      0		1066	1840													Sponges > Erect forms	Branching							81.2
SAL-BV-D03_1_X.JPG	      0		856	669													Bryozoa > Soft	Dendroid							35.1
SAL-BV-D03_1_X.JPG	      0		965	880													Bryozoa > Soft	Dendroid							19.1
SAL-BV-D03_1_X.JPG	      0		986	557													Sponges > Massive forms	Simple							48.0
SAL-BV-D03_1_X.JPG	      0		1019	12													Matrix > Mixed Sessile Invertebrate								100.0
SAL-BV-D03_1_X.JPG	      0		701	141													Sponges > Massive forms	Simple							87.0
SAL-BV-D03_1_X.JPG	      0		1027	1764													Matrix > Mixed Sessile Invertebrate								73.1
SAL-BV-D03_1_X.JPG	      0		891	1096													Sponges > Cup-likes	Cups	Tables / discs						8.2
SAL-BV-D03_1_X.JPG	      0		874	1595													Matrix > Mixed Sessile Invertebrate								54.6
SAL-BV-D03_1_X.JPG	      0		715	1831													Sponges > Erect forms	Laminar							78.1
SAL-BV-D03_1_X.JPG	      0		595	328													Sponges > Erect forms	Laminar							71.9
SAL-BV-D03_1_X.JPG	      0		961	888													Bryozoa > Soft	Dendroid							18.3
SAL-BV-D04_1_X.JPG	      0		784	865													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						11.4
SAL-BV-D04_1_X.JPG	      0		909	443													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						30.9
SAL-BV-D04_1_X.JPG	      0		698	33													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						66.4
SAL-BV-D04_1_X.JPG	      0		611	166													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						55.6
SAL-BV-D04_1_X.JPG	      0		739	655													Macroalgae > Erect coarse branching								8.6
SAL-BV-D04_1_X.JPG	      0		988	1318													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						57.2
SAL-BV-D04_1_X.JPG	      0		807	1186													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						41.3
SAL-BV-D04_1_X.JPG	      0		833	1817													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						100.0
SAL-BV-D04_1_X.JPG	      0		659	1409													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						62.6
SAL-BV-D04_1_X.JPG	      0		737	226													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						48.2
SAL-BV-D04_1_X.JPG	      0		703	615													Macroalgae > Erect coarse branching								13.3
SAL-BV-D04_1_X.JPG	      0		751	851													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						10.1
SAL-BV-D04_1_X.JPG	      0		837	24													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						67.2
SAL-BV-D04_1_X.JPG	      0		739	1620													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						81.5
SAL-BV-D04_1_X.JPG	      0		549	1148													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						42.7
SAL-BV-D04_1_X.JPG	      0		902	858													Macroalgae > Erect coarse branching								16.5
SAL-BV-D04_1_X.JPG	      0		570	398													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						37.0
SAL-BV-D04_1_X.JPG	      0		758	816													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						6.8
SAL-BV-D04_1_X.JPG	      0		752	296													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						41.7
SAL-BV-D04_1_X.JPG	      0		993	130													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						60.8
SAL-BV-D05_1_X.JPG	      0		863	1281													Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						45.7
SAL-BV-D05_1_X.JPG	      0		596	813													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						15.9
SAL-BV-D05_1_X.JPG	      0		573	210													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.8
SAL-BV-D05_1_X.JPG	      0		647	960													Macroalgae > Erect fine branching	Green							18.3
SAL-BV-D05_1_X.JPG	      0		1064	1575													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						77.7
SAL-BV-D05_1_X.JPG	      0		740	680													Macroalgae > Erect fine branching	Red							12.0
SAL-BV-D05_1_X.JPG	      0		791	669													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						13.0
SAL-BV-D05_1_X.JPG	      0		1030	58													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						74.5
SAL-BV-D05_1_X.JPG	      0		634	126													Macroalgae > Erect fine branching	Green							65.0
SAL-BV-D05_1_X.JPG	      0		685	1393													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.9
SAL-BV-D05_1_X.JPG	      0		839	1866													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-D05_1_X.JPG	      0		928	241													Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						55.2
SAL-BV-D05_1_X.JPG	      0		713	1494													Substrate > Unconsolidated (soft)	Pebble / gravel	Biologenic						65.0
SAL-BV-D05_1_X.JPG	      0		782	435													Substrate > Consolidated (hard)	Cobbles							34.8
SAL-BV-D05_1_X.JPG	      0		637	1324													Macroalgae > Erect fine branching	Red							50.3
SAL-BV-D05_1_X.JPG	      0		691	949													Macroalgae > Erect fine branching	Green							15.3
SAL-BV-D05_1_X.JPG	      0		694	13													Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						74.8
SAL-BV-D05_1_X.JPG	      0		577	923													Macroalgae > Erect fine branching	Red							20.9
SAL-BV-D05_1_X.JPG	      0		850	823													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						8.1
SAL-BV-D05_1_X.JPG	      0		975	264													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						54.6
SAL-BV-D06_1_X.JPG	      0		845	228													Unscorable								74.6
SAL-BV-D06_1_X.JPG	      0		625	969													Unscorable								20.9
SAL-BV-D06_1_X.JPG	      0		804	616													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						34.6
SAL-BV-D06_1_X.JPG	      0		760	831													Unscorable								14.0
SAL-BV-D06_1_X.JPG	      0		1008	131													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						86.6
SAL-BV-D06_1_X.JPG	      0		1023	1897													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						100.0
SAL-BV-D06_1_X.JPG	      0		1035	472													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						53.8
SAL-BV-D06_1_X.JPG	      0		930	832													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						16.2
SAL-BV-D06_1_X.JPG	      0		821	923													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						2.8
SAL-BV-D06_1_X.JPG	      0		1040	670													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						36.4
SAL-BV-D06_1_X.JPG	      0		597	1376													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						49.9
SAL-BV-D06_1_X.JPG	      0		892	290													Unscorable								68.5
SAL-BV-D06_1_X.JPG	      0		643	1750													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						84.8
SAL-BV-D06_1_X.JPG	      0		682	1098													Unscorable								21.3
SAL-BV-D06_1_X.JPG	      0		1016	1438													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						54.2
SAL-BV-D06_1_X.JPG	      0		548	630													Unscorable								43.8
SAL-BV-D06_1_X.JPG	      0		601	1478													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						59.3
SAL-BV-D06_1_X.JPG	      0		688	1094													Unscorable								20.6
SAL-BV-D06_1_X.JPG	      0		967	1615													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						70.3
SAL-BV-D06_1_X.JPG	      0		993	654													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						35.1
SAL-BV-D07_1_X.JPG	      0		1045	694													Macroalgae > Erect fine branching	Red							38.1
SAL-BV-D07_1_X.JPG	      0		736	1196													Unscorable								26.9
SAL-BV-D07_1_X.JPG	      0		906	182													Macroalgae > Drift Algae								83.8
SAL-BV-D07_1_X.JPG	      0		753	403													Macroalgae > Erect fine branching	Red							59.6
SAL-BV-D07_1_X.JPG	      0		668	138													Macroalgae > Erect fine branching	Red							89.0
SAL-BV-D07_1_X.JPG	      0		643	1854													Unscorable								98.0
SAL-BV-D07_1_X.JPG	      0		542	840													Unscorable								30.8
SAL-BV-D07_1_X.JPG	      0		888	1432													Macroalgae > Erect fine branching	Red							51.9
SAL-BV-D07_1_X.JPG	      0		823	1272													Unscorable								34.0
SAL-BV-D07_1_X.JPG	      0		835	958													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						3.2
SAL-BV-D07_1_X.JPG	      0		933	33													Macroalgae > Drift Algae								100.0
SAL-BV-D07_1_X.JPG	      0		825	1590													Unscorable								68.1
SAL-BV-D07_1_X.JPG	      0		574	1363													Unscorable								50.3
SAL-BV-D07_1_X.JPG	      0		1017	1164													Unscorable								31.9
SAL-BV-D07_1_X.JPG	      0		1031	1251													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						40.0
SAL-BV-D07_1_X.JPG	      0		928	1511													Macroalgae > Erect fine branching	Red							61.0
SAL-BV-D07_1_X.JPG	      0		617	271													Macroalgae > Erect fine branching	Red							76.2
SAL-BV-D07_1_X.JPG	      0		770	255													Macroalgae > Erect fine branching	Red							75.3
SAL-BV-D07_1_X.JPG	      0		971	924													Macroalgae > Erect fine branching	Red							18.2
SAL-BV-D07_1_X.JPG	      0		598	1780													Unscorable								91.3
SAL-BV-D08_1_X.JPG	      0		598	1734													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						65.1
SAL-BV-D08_1_X.JPG	      0		1026	854													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						32.3
SAL-BV-D08_1_X.JPG	      0		890	1288													Macroalgae > Erect coarse branching	Brown							18.5
SAL-BV-D08_1_X.JPG	      0		981	348													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						76.7
SAL-BV-D08_1_X.JPG	      0		1031	1529													Macroalgae > Erect coarse branching	Brown							45.9
SAL-BV-D08_1_X.JPG	      0		1067	1263													Macroalgae > Erect coarse branching	Brown							28.3
SAL-BV-D08_1_X.JPG	      0		609	579													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						56.5
SAL-BV-D08_1_X.JPG	      0		1063	1642													Macroalgae > Erect coarse branching	Brown							57.3
SAL-BV-D08_1_X.JPG	      0		750	701													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.0
SAL-BV-D08_1_X.JPG	      0		660	1833													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						72.7
SAL-BV-D08_1_X.JPG	      0		722	648													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						46.7
SAL-BV-D08_1_X.JPG	      0		1042	1079													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						21.8
SAL-BV-D08_1_X.JPG	      0		563	1842													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						76.2
SAL-BV-D08_1_X.JPG	      0		928	101													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-D08_1_X.JPG	      0		813	1446													Macroalgae > Erect coarse branching	Brown							32.9
SAL-BV-D08_1_X.JPG	      0		698	386													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						72.4
SAL-BV-D08_1_X.JPG	      0		836	1779													Macroalgae > Erect coarse branching	Brown							65.7
SAL-BV-D08_1_X.JPG	      0		748	1460													Macroalgae > Erect coarse branching	Brown							35.0
SAL-BV-D08_1_X.JPG	      0		676	1482													Macroalgae > Erect coarse branching	Brown							39.1
SAL-BV-D08_1_X.JPG	      0		758	241													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						85.9
