Dot Point Measurements

Generated: Friday 22 May 2026 11:17:59

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	level_2	level_3	level_4	level_5	scientific	qualifiers	check		Radius %
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		774	1041													Unscorable								14.2
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		661	870													Substrate > Consolidated (hard)	Rock							34.6
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		888	383													Matrix > Bryozoa / Cnidaria Matrix								82.6
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		633	1843													Matrix > Mixed Sessile Invertebrate								70.6
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		1047	242													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		873	1313													Matrix > Mixed Sessile Invertebrate								16.2
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		843	1037													Unscorable								15.4
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		707	1388													Matrix > Mixed Sessile Invertebrate								23.4
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		877	1098													Unscorable								12.3
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		962	1382													Matrix > Bryozoa / Cnidaria Matrix								49.7
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		560	1265													Unscorable								48.4
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		895	1549													Matrix > Mixed Sessile Invertebrate								68.7
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		1028	870													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						28.8
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		1036	1686													Unscorable								89.0
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		963	880													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						21.7
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		951	1330													Matrix > Bryozoa / Cnidaria Matrix								43.1
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		620	451													Unscorable								75.2
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		951	1624													Unscorable								79.0
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		811	767													Sponges > Erect forms	Laminar							30.2
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		1029	293													Matrix > Bryozoa / Cnidaria / Sponge Matrix								92.6
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		909	495													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						64.6
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		699	829													Sponges > Erect forms	Laminar							28.7
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		782	561													Matrix > Mixed Sessile Invertebrate								56.5
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		1042	590													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						57.9
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		591	649													Unscorable								55.0
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		874	1799													Matrix > Bryozoa / Cnidaria Matrix								100.0
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		673	1337													Unscorable								46.9
SAL-BV-C12_1_01_Left_MAH00283.MP4_0063633.jpg	      0		626	649													Unscorable								52.5
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		788	1884													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		1059	360													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						53.8
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		955	1863													Unscorable								98.9
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		764	1509													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						63.7
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		1019	483													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.4
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		958	225													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						62.9
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		638	1770													Unscorable								90.5
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		682	975													Unscorable								17.3
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		575	392													Unscorable								50.7
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		1059	124													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						75.1
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		561	181													Unscorable								70.1
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		671	429													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						43.7
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		1040	47													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						81.7
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		685	1200													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						35.7
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		858	1270													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						40.5
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		723	1377													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.4
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		855	1386													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.7
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		931	343													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.2
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		640	17													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						83.3
SAL-BV-C13_1_01_Left_MAH00416.MP4_0074541.jpg	      0		816	1281													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.4
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		637	973													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						20.3
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		717	1883													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						75.0
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		942	1595													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						49.4
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		746	130													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						100.0
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		554	1393													Unscorable								33.4
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		922	1855													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						73.7
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		791	1873													Unscorable								73.9
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		553	561													Unscorable								60.7
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		968	946													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						27.5
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		571	169													Unscorable								97.9
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		827	1566													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						43.7
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		1015	1551													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						48.7
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		1011	1702													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						61.9
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		566	624													Unscorable								54.4
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		571	569													Unscorable								59.4
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		1006	926													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						31.7
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		965	1578													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						48.8
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		545	651													Unscorable								52.7
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		576	1129													Unscorable								18.7
SAL-BV-D01_1_01_Left_MAH00365.MP4_0041051.jpg	      0		792	973													Unscorable								16.2
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		970	965													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						16.2
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		612	1344													Unscorable								46.2
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		899	756													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						21.1
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		594	1891													Unscorable								100.0
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		870	1008													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						8.9
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		992	1500													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						60.1
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		712	1590													Unscorable								67.3
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		811	245													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						71.6
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		655	1164													Unscorable								28.0
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		694	493													Unscorable								47.8
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		650	1885													Unscorable								98.3
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		713	67													Unscorable								90.5
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		971	1778													Unscorable								87.3
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		1044	426													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.0
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		950	128													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						84.8
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		938	341													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						63.0
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		1031	212													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						78.3
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		732	1846													Unscorable								93.2
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		728	355													Unscorable								61.0
SAL-BV-D02_1_01_Left_MAH00289.MP4_0052717.jpg	      0		718	852													Unscorable								13.5
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		860	1528													Matrix > Bryozoa / Cnidaria / Sponge Matrix								37.5
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		554	648													Unscorable								50.3
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		1062	1485													Cnidaria > Hydroids								40.1
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		1041	1599													Substrate > Consolidated (hard)	Rock							48.4
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		938	1738													Matrix > Bryozoa / Cnidaria / Sponge Matrix								57.8
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		729	1444													Cnidaria > Hydroids								30.8
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		661	1201													Matrix > Mixed Sessile Invertebrate								16.4
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		938	1490													Cnidaria > Hydroids								35.6
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		842	871													Cnidaria > Corals	Black & Octocorals	Branching (3D)						23.4
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		962	1585													Matrix > Bryozoa / Cnidaria Matrix								44.5
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		682	1029													Matrix > Mixed Sessile Invertebrate								15.5
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		786	140													Matrix > Bryozoa / Cnidaria / Sponge Matrix								90.8
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		627	57													Matrix > Bryozoa / Cnidaria / Sponge Matrix								100.0
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		572	1189													Unscorable								23.8
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		1072	1156													Matrix > Bryozoa / Cnidaria Matrix								23.3
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		865	856													Cnidaria > Corals	Black & Octocorals	Branching (3D)						25.0
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		665	1718													Matrix > Bryozoa / Cnidaria / Sponge Matrix								56.8
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		820	1004													Matrix > Bryozoa / Cnidaria / Sponge Matrix								11.0
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		705	259													Matrix > Bryozoa / Cnidaria / Sponge Matrix								80.5
SAL-BV-D03_1_01_Left_MAH00318.MP4_0047222.jpg	      0		1047	1466													Cnidaria > Hydroids								37.9
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		1026	1399													Macroalgae > Articulated calcareous	Red	Articulated Calcareous Red						30.2
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		900	1454													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						30.6
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		806	343													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						68.5
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		561	1599													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						49.7
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		918	1796													Unscorable								60.9
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		935	985													Macroalgae > Articulated calcareous	Red	Articulated Calcareous Red						14.1
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		949	1320													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						20.7
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		1024	1618													Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						47.6
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		868	1248													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						12.2
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		768	1315													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						19.1
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		1006	602													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						47.7
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		991	841													Macroalgae > Erect fine branching	Red							27.6
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		698	608													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						46.6
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		963	527													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						53.2
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		1024	1515													Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						39.1
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		724	767													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						32.5
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		767	1757													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						57.5
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		652	706													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						39.9
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		636	6													Unscorable								100.0
SAL-BV-D04_1_01_Left_MAH00342.MP4_0057078.jpg	      0		616	1865													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						69.6
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		615	1585													Unscorable								46.7
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		812	1508													Unscorable								37.8
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		669	1175													Unscorable								9.8
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		753	1551													Bryozoa > Soft	Foliaceous							41.5
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		878	534													Bryozoa > Soft	Foliaceous							57.2
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		643	648													Unscorable								46.3
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		557	729													Unscorable								41.9
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		1071	997													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						32.5
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		988	869													Macroalgae > Erect coarse branching	Green							32.8
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		975	1295													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						27.1
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		615	85													Unscorable								100.0
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		1052	1675													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						60.5
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		696	426													Unscorable								66.6
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		784	1589													Bryozoa > Soft	Foliaceous							45.2
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		654	1658													Bryozoa > Soft	Foliaceous							52.6
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		551	1198													Unscorable								21.0
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		574	912													Unscorable								26.3
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		728	610													Unscorable								48.8
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		785	1538													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						40.4
SAL-BV-D05_1_01_Left_MAH00423.MP4_0050425.jpg	      0		693	1786													Bryozoa > Soft	Foliaceous							64.3
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		997	212													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						100.0
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		869	1727													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						56.5
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		703	531													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						66.5
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		560	858													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						41.1
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		646	1173													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						16.6
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		600	1866													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						73.5
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		627	1122													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						19.3
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		889	1892													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						73.4
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		962	569													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						63.8
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		775	1067													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						11.6
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		710	1819													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						66.3
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		898	1666													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						50.8
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		1049	266													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						95.8
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		568	1768													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						65.2
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		1052	318													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						90.8
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		1048	1603													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						49.9
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		651	491													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						71.5
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		799	1662													Substrate > Consolidated (hard)	Rock							49.6
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		704	1686													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						53.1
SAL-BV-D06_1_01_Left_MAH00353.MP4_0056000.jpg	      0		1067	1213													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						26.6
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		1069	15													Macroalgae > Erect fine branching	Green							99.6
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		930	1096													Macroalgae > Erect coarse branching	Brown							19.5
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		1025	1011													Substrate > Consolidated (hard)	Rock							22.3
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		714	369													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						60.5
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		798	1350													Unscorable								42.3
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		921	216													Macroalgae								76.0
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		604	866													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						23.8
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		840	1872													Macroalgae > Erect coarse branching	Brown							96.4
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		1032	1125													Macroalgae > Erect coarse branching	Brown							28.9
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		573	10													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						100.0
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		968	1536													Macroalgae > Erect coarse branching	Brown							63.3
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		1014	1402													Macroalgae > Erect coarse branching	Brown							51.7
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		605	1682													Macroalgae > Erect coarse branching	Brown							79.8
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		770	922													Unscorable								5.7
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		1015	282													Sponges > Erect forms	Simple							71.3
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		601	1436													Macroalgae > Erect coarse branching	Brown							56.0
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		672	47													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						94.1
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		586	729													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						32.9
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		1023	1130													Macroalgae > Erect coarse branching	Brown							28.5
SAL-BV-D07_1_01_Left_MAH00339.MP4_0045885.jpg	      0		653	1757													Macroalgae > Erect coarse branching	Brown							86.1
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		735	414													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						60.7
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		831	977													Macroalgae > Erect fine branching								3.2
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		769	1463													Unscorable								54.6
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		1037	138													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						93.8
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		969	846													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						22.1
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		1008	72													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
